,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
106,1250,,1496-2-107-368-567-38,1.0,1.0,,2021-10-19 18:00:45+00:00,,,,Methane,,2098.0,2828.0,1367.0,,2.84,,,1,1.0,2021-10-19 18:00:48+00:00,Sonic,GHGSat,2,,226170.0,8.0,218645.0,226170.0,False,,231795.49333333396,237402.2533333331,243345.41333333336,AZ,2021-10-19 17:59:44+00:00,2021-10-19 18:05:36+00:00,2011.0,202.47,True,True,TP,1.0,4182.024958995329,3954.191590751646,4413.534001327678,4283.368579316386,4051.725174326823,4523.571195625053,4391.589322354515,4152.780481794878,4637.449945496308
107,1446,,1496-2-107-368-567-38,1.0,1.0,,2021-10-19 18:00:45+00:00,,,,Methane,,3462.0,4693.0,2231.0,,2.84,,,1,1.0,2021-10-19 18:00:48+00:00,Sonic,GHGSat,3,,226170.0,8.0,218645.0,226170.0,False,,231795.49333333396,237402.2533333331,243345.41333333336,AZ,2021-10-19 17:59:44+00:00,2021-10-19 18:05:36+00:00,2011.0,202.47,True,True,TP,1.0,4182.811638878389,3955.3149927072786,4417.069670468982,4282.55655823424,4046.558060783237,4522.303914908066,4393.104100816874,4154.713164548566,4637.389806530668
108,1055,,1496-2-108-1332-1531-39,1.0,1.0,,2021-10-19 18:06:19+00:00,,,,Methane,,1489.0,2360.0,618.0,,1.37,,,1,1.0,2021-10-19 18:06:25+00:00,NASA-GEOS,GHGSat,1,,358850.72,8.0,218645.0,358850.72,False,,356214.52533333394,355324.9289999995,350900.86711111123,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,132.10999999999999,False,True,NE,-1.0,6426.99969847121,6075.832541238218,6791.1739437962,6412.65827149968,6061.655942690464,6772.845447928778,6332.422876161484,5986.252886520737,6680.850501814868
109,1251,,1496-2-108-1332-1531-39,1.0,1.0,,2021-10-19 18:06:19+00:00,,,,Methane,,2823.0,3840.0,1805.0,,2.6,,,1,1.0,2021-10-19 18:06:25+00:00,Sonic,GHGSat,2,,358850.72,8.0,218645.0,358850.72,False,,356214.52533333394,355324.9289999995,350900.86711111123,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,132.10999999999999,False,True,NE,-1.0,6427.9773782240545,6077.240894601124,6788.234715807298,6410.570964229024,6063.377682616191,6769.7293455098925,6331.542634524284,5983.683825581031,6684.422049244507
110,1447,,1496-2-108-1332-1531-39,1.0,1.0,,2021-10-19 18:06:19+00:00,,,,Methane,,3583.0,4857.0,2309.0,,2.6,,,1,1.0,2021-10-19 18:06:25+00:00,Sonic,GHGSat,3,,358850.72,8.0,218645.0,358850.72,False,,356214.52533333394,355324.9289999995,350900.86711111123,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,132.10999999999999,False,True,NE,-1.0,6427.268150777906,6072.433993528325,6793.437039267355,6406.861205009353,6054.7592131857555,6772.673488561602,6331.629321000973,5982.388470996294,6689.012736636319
111,1056,,1496-2-109-715-914-40,1.0,1.0,,2021-10-19 18:10:46+00:00,,,,Methane,,1768.0,2814.0,722.0,,1.29,,,1,1.0,2021-10-19 18:10:50+00:00,NASA-GEOS,GHGSat,1,,353722.8,8.0,218645.0,353722.8,False,,347747.81866666727,341154.78816666646,337919.25877777825,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,820.67,True,True,TP,1.0,6275.981175680081,5930.698893358331,6621.1077712186825,6157.044906031454,5817.697196670819,6502.444925555932,6098.350595099418,5762.711136689185,6439.316521640939
112,1252,,1496-2-109-715-914-40,1.0,1.0,,2021-10-19 18:10:46+00:00,,,,Methane,,5417.0,7370.0,3464.0,,3.95,,,1,1.0,2021-10-19 18:10:50+00:00,Sonic,GHGSat,2,,353722.8,8.0,218645.0,353722.8,False,,347747.81866666727,341154.78816666646,337919.25877777825,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,820.67,True,True,TP,1.0,6275.201293072371,5932.270834189787,6623.4773473001715,6157.054863989622,5821.7316602468145,6499.240230110213,6097.878451670217,5764.685019494948,6431.627521795711
113,1448,,1496-2-109-715-914-40,1.0,1.0,,2021-10-19 18:10:46+00:00,,,,Methane,,7738.0,10857.0,4619.0,,3.95,,,1,1.0,2021-10-19 18:10:50+00:00,Sonic,GHGSat,3,,353722.8,8.0,218645.0,353722.8,False,,347747.81866666727,341154.78816666646,337919.25877777825,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,820.67,True,True,TP,1.0,6274.259869884377,5936.494022462346,6618.900583014349,6156.994620592532,5820.7304767435035,6506.93484514154,6094.966301545547,5764.325979604716,6428.528827236629
114,1057,,1496-2-110-504-703-41,1.0,1.0,,2021-10-19 18:15:05+00:00,,,,Methane,,1948.0,3101.0,795.0,,1.21,,,1,1.0,2021-10-19 18:15:18+00:00,NASA-GEOS,GHGSat,1,,406365.8,8.0,218645.0,406365.8,False,,413726.3453333339,409494.7753333329,404984.91177777766,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,1463.2250000000001,True,True,TP,1.0,7465.748342725241,7061.378538886762,7876.5568642060225,7387.491565108115,6979.899536378485,7807.527075666672,7310.919306972696,6915.17811062463,7724.588820790184
115,1253,,1496-2-110-504-703-41,1.0,1.0,,2021-10-19 18:15:05+00:00,,,,Methane,,2070.0,3197.0,944.0,,1.29,,,1,1.0,2021-10-19 18:15:18+00:00,Sonic,GHGSat,2,,406365.8,8.0,218645.0,406365.8,False,,413726.3453333339,409494.7753333329,404984.91177777766,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,1463.2250000000001,True,True,TP,1.0,7465.004846941771,7058.68738196982,7887.498661615063,7386.18278079307,6985.286451521062,7805.930465227856,7307.522484148915,6910.779979039829,7708.483336762207
116,1449,,1496-2-110-504-703-41,1.0,1.0,,2021-10-19 18:15:05+00:00,,,,Methane,,2750.0,4204.0,1296.0,,1.29,,,1,1.0,2021-10-19 18:15:18+00:00,Sonic,GHGSat,3,,406365.8,8.0,218645.0,406365.8,False,,413726.3453333339,409494.7753333329,404984.91177777766,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,1463.2250000000001,True,True,TP,1.0,7467.367396775539,7061.806410278101,7890.4669290473585,7387.115806046768,6985.968244094346,7804.163708671293,7306.962694137673,6912.605496861656,7706.184162020875
117,1058,,1496-2-111-730-929-42,1.0,1.0,,2021-10-19 18:19:09+00:00,,,,Methane,,1448.0,2301.0,595.0,,1.15,,,1,1.0,2021-10-19 18:19:10+00:00,NASA-GEOS,GHGSat,1,,377722.8,8.0,218645.0,377722.8,False,,377764.1400000005,378220.5814999997,377412.3929999994,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2154.34,True,True,TP,1.0,6817.749414545274,6446.255313716218,7199.981795540155,6825.726436923792,6454.700011415046,7205.7172745213675,6810.587900896612,6440.401166618236,7193.143952794709
118,1254,,1496-2-111-730-929-42,1.0,1.0,,2021-10-19 18:19:09+00:00,,,,Methane,,3949.0,5330.0,2568.0,,3.14,,,1,1.0,2021-10-19 18:19:10+00:00,Sonic,GHGSat,2,,377722.8,8.0,218645.0,377722.8,False,,377764.1400000005,378220.5814999997,377412.3929999994,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2154.34,True,True,TP,1.0,6816.698872126165,6442.561060670596,7196.1246900549395,6822.3757218333285,6446.58961163037,7217.105372420245,6811.989021201703,6432.5417857013335,7201.558783434109
119,1450,,1496-2-111-730-929-42,1.0,1.0,,2021-10-19 18:19:09+00:00,,,,Methane,,4787.0,6378.0,3196.0,,3.14,,,1,1.0,2021-10-19 18:19:10+00:00,Sonic,GHGSat,3,,377722.8,8.0,218645.0,377722.8,False,,377764.1400000005,378220.5814999997,377412.3929999994,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2154.34,True,True,TP,1.0,6816.2880353697865,6440.382691289269,7207.8462322148725,6824.855415645602,6450.666426526975,7211.992327000168,6809.276182877107,6433.666691485159,7184.047139967202
120,1059,,1496-2-112-923-1122-43,1.0,1.0,,2021-10-19 18:24:04+00:00,,,,Methane,,1569.0,2513.0,625.0,,1.07,,,1,1.0,2021-10-19 18:24:06+00:00,NASA-GEOS,GHGSat,1,,411835.2,8.0,218645.0,411835.2,False,,406215.4146666672,405389.20799999963,404908.86488888826,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2771.34,True,True,TP,1.0,7327.435850388354,6924.996523569817,7747.548965877544,7314.438776535441,6919.254061008385,7727.156001511035,7307.686060880978,6909.555555102842,7727.049403521801
121,1255,,1496-2-112-923-1122-43,1.0,1.0,,2021-10-19 18:24:04+00:00,,,,Methane,,1907.0,3488.0,326.0,,1.3,,,1,1.0,2021-10-19 18:24:06+00:00,Sonic,GHGSat,2,,411835.2,8.0,218645.0,411835.2,False,,406215.4146666672,405389.20799999963,404908.86488888826,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2771.34,True,True,TP,1.0,7327.570142269979,6929.644633836221,7738.719582229229,7314.498668125742,6917.34282853272,7727.06456416312,7301.31216849692,6900.3844628014585,7711.457074993726
122,1451,,1496-2-112-923-1122-43,1.0,1.0,,2021-10-19 18:24:04+00:00,,,,Methane,,3006.0,4294.0,1718.0,,1.3,,,1,1.0,2021-10-19 18:24:06+00:00,Sonic,GHGSat,3,,411835.2,8.0,218645.0,411835.2,False,,406215.4146666672,405389.20799999963,404908.86488888826,AZ,2021-10-19 18:05:36+00:00,2021-10-19 18:27:39+00:00,2012.0,2771.34,True,True,TP,1.0,7327.885795842996,6929.975276544864,7732.672240921868,7317.210474555939,6913.230018280873,7733.666559860779,7304.709767461377,6906.325228021287,7710.737176095012
123,1060,,1496-2-113-543-742-44,1.0,1.0,,2021-10-19 18:27:56+00:00,,,,Methane,,862.0,1375.0,349.0,,1.01,,,1,1.0,2021-10-19 18:27:59+00:00,NASA-GEOS,GHGSat,1,,324100.5,8.0,218645.0,324100.5,False,,326496.55333333375,330924.37599999964,336773.44611111056,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,69.95,False,True,NE,-1.0,5893.547006657438,5575.122765042841,6230.423947170814,5971.721621694972,5645.985059391604,6306.09529093447,6077.30724844304,5742.7518767461415,6419.521807736515
124,1256,,1496-2-113-543-742-44,1.0,1.0,,2021-10-19 18:27:56+00:00,,,,Methane,,2949.0,4015.0,1883.0,,3.46,,,1,1.0,2021-10-19 18:27:59+00:00,Sonic,GHGSat,2,,324100.5,8.0,218645.0,324100.5,False,,326496.55333333375,330924.37599999964,336773.44611111056,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,69.95,False,True,NE,-1.0,5889.480861249248,5569.178597657975,6215.547827026646,5971.032648967593,5643.553420336719,6312.582122389326,6072.515695850735,5737.3224178736355,6416.756124403003
125,1452,,1496-2-113-543-742-44,1.0,1.0,,2021-10-19 18:27:56+00:00,,,,Methane,,7737.0,10435.0,5039.0,,3.46,,,1,1.0,2021-10-19 18:27:59+00:00,Sonic,GHGSat,3,,324100.5,8.0,218645.0,324100.5,False,,326496.55333333375,330924.37599999964,336773.44611111056,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,69.95,False,True,NE,-1.0,5890.844016429068,5565.916802087518,6223.011049989898,5971.536169485632,5640.280590611914,6303.473349728418,6078.508168078731,5747.015406185881,6414.227657643175
126,1061,,1496-2-114-1031-1230-45,1.0,1.0,,2021-10-19 18:32:44+00:00,,,,Methane,,818.0,1302.0,334.0,,0.96,,,1,1.0,2021-10-19 18:32:48+00:00,NASA-GEOS,GHGSat,1,,265669.9,8.0,218645.0,265669.9,False,,271857.09000000067,273060.77166666614,274533.2788888884,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,796.185,True,True,TP,1.0,4905.706367475067,4638.371824432994,5180.8242609349945,4925.555950263172,4657.572100070588,5204.196117150391,4954.124738237313,4685.514870502432,5226.797523098846
127,1257,,1496-2-114-1031-1230-45,1.0,1.0,,2021-10-19 18:32:44+00:00,,,,Methane,,2389.0,3401.0,1377.0,,2.8,,,1,1.0,2021-10-19 18:32:48+00:00,Sonic,GHGSat,2,,265669.9,8.0,218645.0,265669.9,False,,271857.09000000067,273060.77166666614,274533.2788888884,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,796.185,True,True,TP,1.0,4906.44032739251,4638.728316969796,5185.966059117971,4925.341869272024,4656.106084424508,5198.496024263989,4955.364965560311,4682.410193605307,5234.759934142657
128,1453,,1496-2-114-1031-1230-45,1.0,1.0,,2021-10-19 18:32:44+00:00,,,,Methane,,3395.0,4801.0,1989.0,,2.8,,,1,1.0,2021-10-19 18:32:48+00:00,Sonic,GHGSat,3,,265669.9,8.0,218645.0,265669.9,False,,271857.09000000067,273060.77166666614,274533.2788888884,AZ,2021-10-19 18:27:39+00:00,2021-10-19 18:33:10+00:00,2013.0,796.185,True,True,TP,1.0,4905.265283308823,4638.355435970754,5183.263324334811,4925.802047507241,4659.004420416265,5206.349139068614,4953.056309866039,4686.969008122949,5231.846575428226
129,1062,,1496-2-301-900-1099-46,1.0,1.0,,2021-10-19 18:36:11+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:36:11+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,583.4849999999999,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1258,,1496-2-301-900-1099-46,1.0,1.0,,2021-10-19 18:36:11+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:36:11+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,583.4849999999999,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1454,,1496-2-301-900-1099-46,1.0,1.0,,2021-10-19 18:36:11+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:36:11+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,583.4849999999999,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1063,,1496-2-302-1015-1214-47,1.0,1.0,,2021-10-19 18:41:26+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:41:26+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,1035.5749999999998,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1259,,1496-2-302-1015-1214-47,1.0,1.0,,2021-10-19 18:41:26+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:41:26+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,1035.5749999999998,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1455,,1496-2-302-1015-1214-47,1.0,1.0,,2021-10-19 18:41:26+00:00,,,,Methane,,,,,,,,,2,1.0,2021-10-19 18:41:26+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-19 18:33:10+00:00,2021-10-19 18:45:52+00:00,2014.0,1035.5749999999998,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1064,,1496-2-303-705-904-49,1.0,1.0,,2021-10-19 18:45:56+00:00,,,,Methane,,66.0,106.0,26.0,,0.91,,,1,1.0,2021-10-19 18:45:58+00:00,NASA-GEOS,GHGSat,1,,7977.98,2.0,218645.0,7977.98,False,,12420.488333334004,6514.148499999372,4342.765666666165,AZ,2021-10-19 18:45:52+00:00,2021-10-19 18:50:02+00:00,2015.0,10.325000000000001,False,False,NE,-1.0,224.14696814743215,211.5915409252398,236.7622382548452,117.53476981571116,110.5371241201005,124.696783025161,78.39357538372705,73.28929046403793,83.5737294433823
136,1260,,1496-2-303-705-904-49,1.0,1.0,,2021-10-19 18:45:56+00:00,,,,Methane,,131.0,183.0,80.0,,1.81,,,1,1.0,2021-10-19 18:45:58+00:00,Sonic,GHGSat,2,,7977.98,2.0,218645.0,7977.98,False,,12420.488333334004,6514.148499999372,4342.765666666165,AZ,2021-10-19 18:45:52+00:00,2021-10-19 18:50:02+00:00,2015.0,10.325000000000001,False,False,NE,-1.0,224.09480715641592,211.5696504640497,236.5859010368335,117.57276716828952,110.60488738764928,124.65583621235699,78.30539958615626,73.15776965407345,83.4930572639135
137,1456,,1496-2-303-705-904-49,1.0,1.0,,2021-10-19 18:45:56+00:00,,,,Methane,,131.0,183.0,80.0,,1.81,,,1,1.0,2021-10-19 18:45:58+00:00,Sonic,GHGSat,3,,7977.98,2.0,218645.0,7977.98,False,,12420.488333334004,6514.148499999372,4342.765666666165,AZ,2021-10-19 18:45:52+00:00,2021-10-19 18:50:02+00:00,2015.0,10.325000000000001,False,False,NE,-1.0,224.18436473720507,211.53827322278894,236.92178634685035,117.53857191409338,110.41576001584805,124.70764448893782,78.33244819701846,73.1096909509895,83.50654843844823
138,1065,,1496-2-304-1127-1326-50,1.0,1.0,,2021-10-19 18:50:16+00:00,,,,Methane,,37.0,59.0,15.0,,0.9,,,1,1.0,2021-10-19 18:50:17+00:00,NASA-GEOS,GHGSat,1,,5962.13,2.0,218645.0,5962.13,False,,6432.428333333995,6938.569833332708,7526.224333332818,AZ,2021-10-19 18:50:02+00:00,2021-10-19 18:52:52+00:00,2016.0,24.755,False,False,NE,-1.0,116.05220852747355,108.95236983499109,123.05843860128614,125.27839624448433,117.96571611675763,132.7549392797952,135.8034362423256,127.79523310028922,143.8687786081265
139,1261,,1496-2-304-1127-1326-50,1.0,1.0,,2021-10-19 18:50:16+00:00,,,,Methane,,75.0,102.0,49.0,,1.82,,,1,1.0,2021-10-19 18:50:17+00:00,Sonic,GHGSat,2,,5962.13,2.0,218645.0,5962.13,False,,6432.428333333995,6938.569833332708,7526.224333332818,AZ,2021-10-19 18:50:02+00:00,2021-10-19 18:52:52+00:00,2016.0,24.755,False,False,NE,-1.0,116.01630378820589,108.94616981263556,123.12852671367379,125.09421848290623,117.61259671067471,132.6363339762958,135.85243727484024,127.73401287894816,143.73283381435448
140,1457,,1496-2-304-1127-1326-50,1.0,1.0,,2021-10-19 18:50:16+00:00,,,,Methane,,75.0,102.0,49.0,,1.82,,,1,1.0,2021-10-19 18:50:17+00:00,Sonic,GHGSat,3,,5962.13,2.0,218645.0,5962.13,False,,6432.428333333995,6938.569833332708,7526.224333332818,AZ,2021-10-19 18:50:02+00:00,2021-10-19 18:52:52+00:00,2016.0,24.755,False,False,NE,-1.0,116.09463392213881,109.14197532755475,123.10606543591831,125.20287167618407,117.7850969170148,132.8097674882529,135.7573016241354,127.66557732517319,143.76904117480157
141,1066,,1496-2-306-1591-1790-52,1.0,1.0,,2021-10-19 18:59:55+00:00,,,,Methane,,51.0,81.0,21.0,,0.87,,,1,1.0,2021-10-19 18:59:58+00:00,NASA-GEOS,GHGSat,1,,9258.47,2.0,218645.0,9258.47,False,,9271.281666667328,9295.867999999364,9294.057888888367,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,396.22499999999997,True,True,TP,1.0,167.36177145724568,157.81386526837395,176.8940276832899,167.70493069368993,158.33665550071075,177.28686556226432,167.62798676057338,158.01734849815196,177.36903679486875
142,1262,,1496-2-306-1591-1790-52,1.0,1.0,,2021-10-19 18:59:55+00:00,,,,Methane,,174.0,238.0,110.0,,2.98,,,1,1.0,2021-10-19 18:59:58+00:00,Sonic,GHGSat,2,,9258.47,2.0,218645.0,9258.47,False,,9271.281666667328,9295.867999999364,9294.057888888367,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,396.22499999999997,True,True,TP,1.0,167.31312218645482,157.73744169864466,176.87841378474783,167.72517438294813,158.03810486103706,177.45982933673866,167.63753215134713,158.14338462236495,177.39827754231686
143,1458,,1496-2-306-1591-1790-52,1.0,1.0,,2021-10-19 18:59:55+00:00,,,,Methane,,174.0,238.0,110.0,,2.98,,,1,1.0,2021-10-19 18:59:58+00:00,Sonic,GHGSat,3,,9258.47,2.0,218645.0,9258.47,False,,9271.281666667328,9295.867999999364,9294.057888888367,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,396.22499999999997,True,True,TP,1.0,167.2578600927134,157.58028892151978,176.9785894125279,167.8251667712993,158.0043741481261,177.4392651539041,167.74317332280575,158.19455493517228,177.4549261525456
144,1067,,1496-2-307-464-663-53,1.0,1.0,,2021-10-19 19:04:12+00:00,,,,Methane,,60.0,96.0,24.0,,0.85,,,1,1.0,2021-10-19 19:04:12+00:00,NASA-GEOS,GHGSat,1,,9159.2,2.0,218645.0,9159.2,False,,9199.313333334001,9194.97483333269,9196.11166666614,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1155.025,True,True,TP,1.0,165.9700654107744,156.3375013108856,175.4636929315355,165.905849531399,156.3033395002681,175.44485132120397,165.8933320327179,156.28714194422236,175.28880149239592
145,1263,,1496-2-307-464-663-53,1.0,1.0,,2021-10-19 19:04:12+00:00,,,,Methane,,115.0,165.0,66.0,,1.63,,,1,1.0,2021-10-19 19:04:12+00:00,Sonic,GHGSat,2,,9159.2,2.0,218645.0,9159.2,False,,9199.313333334001,9194.97483333269,9196.11166666614,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1155.025,True,True,TP,1.0,166.09694365085917,156.52857773475117,175.568074890398,165.85950131836898,156.4287611788324,175.4087556587316,165.99217502387754,156.482995795917,175.49818434123628
146,1459,,1496-2-307-464-663-53,1.0,1.0,,2021-10-19 19:04:12+00:00,,,,Methane,,115.0,165.0,66.0,,1.63,,,1,1.0,2021-10-19 19:04:12+00:00,Sonic,GHGSat,3,,9159.2,2.0,218645.0,9159.2,False,,9199.313333334001,9194.97483333269,9196.11166666614,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1155.025,True,True,TP,1.0,165.95553311755526,156.63493268025846,175.41652925435994,165.88880136952238,156.36914363171124,175.46748455067632,165.92884695020703,156.57625545380577,175.60581125541663
147,1068,,1496-2-308-536-735-54,1.0,1.0,,2021-10-19 19:07:58+00:00,,,,Methane,,62.0,98.0,26.0,,0.84,,,1,1.0,2021-10-19 19:08:12+00:00,NASA-GEOS,GHGSat,1,,9120.07,2.0,218645.0,9120.07,False,,9153.835000000665,9136.58666666602,9134.63677777725,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1602.8400000000001,True,True,TP,1.0,165.2190524690687,155.85020636315076,174.83313370999656,164.86149294580827,155.33164288593775,174.42949679601915,164.7820572448743,155.09876887072014,174.18969914642759
148,1264,,1496-2-308-536-735-54,1.0,1.0,,2021-10-19 19:07:58+00:00,,,,Methane,,92.0,128.0,57.0,,1.25,,,1,1.0,2021-10-19 19:08:12+00:00,Sonic,GHGSat,2,,9120.07,2.0,218645.0,9120.07,False,,9153.835000000665,9136.58666666602,9134.63677777725,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1602.8400000000001,True,True,TP,1.0,165.1873497407663,155.49385928369006,174.68405160016516,164.84197578631353,155.50214044464465,174.52325561981584,164.72739402787545,155.20835499705683,174.22867750590567
149,1460,,1496-2-308-536-735-54,1.0,1.0,,2021-10-19 19:07:58+00:00,,,,Methane,,92.0,128.0,57.0,,1.25,,,1,1.0,2021-10-19 19:08:12+00:00,Sonic,GHGSat,3,,9120.07,2.0,218645.0,9120.07,False,,9153.835000000665,9136.58666666602,9134.63677777725,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,1602.8400000000001,True,True,TP,1.0,165.18701506577358,155.81481859294223,174.6079768860234,164.83322761076573,155.44077202414542,174.38082129311613,164.93587659551773,155.3034440060216,174.3785678539342
150,1069,,1496-2-309-580-779-55,1.0,1.0,,2021-10-19 19:11:56+00:00,,,,Methane,,33.0,52.0,14.0,,0.83,,,1,1.0,2021-10-19 19:12:00+00:00,NASA-GEOS,GHGSat,1,,8949.76,2.0,218645.0,8949.76,False,,8960.664000000663,8965.812833332693,8972.143333332808,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,2521.665,True,True,TP,1.0,161.6360639883296,152.46065674902718,170.901955314921,161.79309775215197,152.56073070130495,171.1887452305346,161.98550188749473,152.56758440378718,171.40533623627078
151,1265,,1496-2-309-580-779-55,1.0,1.0,,2021-10-19 19:11:56+00:00,,,,Methane,,151.0,205.0,97.0,,3.82,,,1,1.0,2021-10-19 19:12:00+00:00,Sonic,GHGSat,2,,8949.76,2.0,218645.0,8949.76,False,,8960.664000000663,8965.812833332693,8972.143333332808,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,2521.665,True,True,TP,1.0,161.70859649724332,152.3716359655603,171.06754633729247,161.74609218463027,152.36980735137354,171.2349644596525,161.83612544578983,152.59425496074672,171.27184772665154
152,1461,,1496-2-309-580-779-55,1.0,1.0,,2021-10-19 19:11:56+00:00,,,,Methane,,151.0,205.0,97.0,,3.82,,,1,1.0,2021-10-19 19:12:00+00:00,Sonic,GHGSat,3,,8949.76,2.0,218645.0,8949.76,False,,8960.664000000663,8965.812833332693,8972.143333332808,AZ,2021-10-19 18:57:05+00:00,2021-10-19 19:26:27+00:00,2018.0,2521.665,True,True,TP,1.0,161.64116998949842,152.45400102960534,171.1312274041878,161.7909447455462,152.5124655865141,171.06304792835635,161.82121441526635,152.37871552570263,171.1626287470938
