,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
120,394,54.0,45.0,1.0,1.0,,2021-07-30 17:20:40+00:00,,,,Methane,108.7060256,190.16475419999998,223.3570822,156.9724262,,2.375955663,,,1.0,,2021-07-30 17:20:23+00:00,NASA-GEOS,CarbonMapper,1,,23713.8,2.0,162928.0,23713.8,False,,23821.473333333364,23792.768333333253,23816.935555555432,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1839.83,True,True,TP,1.0,385.3384800357819,361.8142371259483,410.9033638307912,383.1064678127625,357.7350635041406,411.4659783520899,384.33589740829433,359.13821408743746,409.6233430148108
121,603,263.0,35,1.0,1.0,,2021-07-30 17:20:40+00:00,,,,Methane,108.7060256,166.744095,202.3514122,131.1367778,,2.083333333,,,1.0,,2021-07-30 17:20:23+00:00,Sonic,CarbonMapper,2,,23713.8,2.0,162928.0,23713.8,False,,23821.473333333364,23792.768333333253,23816.935555555432,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1839.83,True,True,TP,1.0,384.1480678493581,359.8103898605504,411.0196551869125,382.95895284252924,359.2732760151655,408.20085445984915,384.1868968417571,357.73443389475057,415.3167983636166
122,772,432.0,F35,1.0,1.0,,2021-07-30 17:20:40+00:00,,,,Methane,164.75436259999998,127.90402920000001,149.6853726,106.1226858,,2.083333333,,,1.0,,2021-07-30 17:20:23+00:00,Sonic,CarbonMapper,3,,23713.8,2.0,162928.0,23713.8,False,,23821.473333333364,23792.768333333253,23816.935555555432,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1839.83,True,True,TP,1.0,384.18910404516794,359.98958097621863,413.24522354253446,384.6131458063782,359.1669791173556,411.74366382913297,385.1392739432062,360.27072869592814,410.8425286483762
123,395,55.0,46.0,1.0,1.0,,2021-07-30 17:23:00+00:00,,,,Methane,145.8012346,281.0242765,371.4479924,190.6005606,,2.375955663,,,1.0,,2021-07-30 17:22:32+00:00,NASA-GEOS,CarbonMapper,1,,23763.3,2.0,162928.0,23763.3,False,,23581.60000000006,23567.773333333276,23602.888888888734,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,2006.61,True,True,TP,1.0,379.6106186458682,354.9737466857593,405.7660006060854,379.6763069488056,353.0340591008522,405.6107071479493,380.38456579533397,356.7244928301795,406.33763516238696
124,604,264.0,36,1.0,1.0,,2021-07-30 17:23:00+00:00,,,,Methane,145.8012346,163.22421630000002,216.9947192,109.45371340000001,,1.38,,,1.0,,2021-07-30 17:22:32+00:00,Sonic,CarbonMapper,2,,23763.3,2.0,162928.0,23763.3,False,,23581.60000000006,23567.773333333276,23602.888888888734,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,2006.61,True,True,TP,1.0,380.88214659029876,354.22423447774764,411.6873402459281,380.90447438945574,357.2206438990759,408.681891357082,381.3693482509355,356.90651411547543,408.296357467333
125,773,433.0,F36,1.0,1.0,,2021-07-30 17:23:00+00:00,,,,Methane,198.5673689,100.428605,114.2186565,86.63855348,,1.38,,,1.0,,2021-07-30 17:22:32+00:00,Sonic,CarbonMapper,3,,23763.3,2.0,162928.0,23763.3,False,,23581.60000000006,23567.773333333276,23602.888888888734,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,2006.61,True,True,TP,1.0,379.84647007869097,355.5847419274017,406.76510248707166,379.99881530438887,355.1315111314552,405.2760097374694,380.74550783486154,356.24285619995567,406.20461815364075
126,396,56.0,200.0,1.0,1.0,,2021-07-30 17:25:04+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 17:24:52+00:00,NASA-GEOS,CarbonMapper,1,,0.0,4.0,218645.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,186.48,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,397,57.0,47.0,1.0,1.0,,2021-07-30 17:27:21+00:00,,,,Methane,141.1276018,368.3493648,443.7371117,292.9616179,,2.375955663,,,1.0,,2021-07-30 17:26:56+00:00,NASA-GEOS,CarbonMapper,1,,92142.0,4.0,218645.0,92142.0,False,,92142.00000000006,92141.99999999994,86742.66666666648,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,613.595,True,True,TP,1.0,1487.710575117825,1411.893809157842,1583.2683474979196,1486.2808764299648,1408.117565300743,1577.7157209260747,1401.307074849153,1329.1508826161494,1483.5845417355881
128,605,265.0,37,1.0,1.0,,2021-07-30 17:27:21+00:00,,,,Methane,141.1276018,621.6786745,748.0391251,495.3182238,,4.01,,,1.0,,2021-07-30 17:26:56+00:00,Sonic,CarbonMapper,2,,92142.0,4.0,218645.0,92142.0,False,,92142.00000000006,92141.99999999994,86742.66666666648,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,613.595,True,True,TP,1.0,1488.5536372004262,1406.1062966087309,1586.4693984358885,1487.330060744164,1409.735725323844,1582.3399188712788,1400.9163230456704,1319.5945475189208,1486.210729865123
129,774,434.0,F37,1.0,1.0,,2021-07-30 17:27:21+00:00,,,,Methane,169.20106380000001,919.4578762,1025.458897,813.4568554,,4.01,,,1.0,,2021-07-30 17:26:56+00:00,Sonic,CarbonMapper,3,,92142.0,4.0,218645.0,92142.0,False,,92142.00000000006,92141.99999999994,86742.66666666648,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,613.595,True,True,TP,1.0,1485.2602099130731,1411.1791064575618,1575.6021201301762,1485.4688731623392,1407.5919379150032,1569.9136482619965,1396.9124764653495,1320.1948714360021,1478.698724423477
130,398,58.0,48.0,1.0,1.0,,2021-07-30 17:29:36+00:00,,,,Methane,146.5093854,281.82959589999996,338.7155985,224.9435933,,2.375955663,,,1.0,,2021-07-30 17:29:16+00:00,NASA-GEOS,CarbonMapper,1,,91640.0,4.0,218645.0,91640.0,False,,92369.86666666673,92447.83333333327,92496.8888888887,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,335.64000000000004,True,True,TP,1.0,1484.0356326720207,1399.462617815465,1578.3600300410048,1490.6790928165813,1411.6940566122707,1587.925420840512,1492.1469798983487,1400.8507673061868,1585.538163575427
131,606,266.0,38,1.0,1.0,,2021-07-30 17:29:36+00:00,,,,Methane,146.5093854,492.26206389999993,592.2172416,392.3068863,,4.15,,,1.0,,2021-07-30 17:29:16+00:00,Sonic,CarbonMapper,2,,91640.0,4.0,218645.0,91640.0,False,,92369.86666666673,92447.83333333327,92496.8888888887,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,335.64000000000004,True,True,TP,1.0,1488.7852430663233,1403.7359165543264,1584.7153021687152,1496.086841816013,1408.6120691808383,1590.269685342597,1493.8051773176137,1406.6149829846127,1589.230925986703
132,775,435.0,F38,1.0,1.0,,2021-07-30 17:29:36+00:00,,,,Methane,200.2823008,589.7387185,660.3935453,519.0838917,,4.15,,,1.0,,2021-07-30 17:29:16+00:00,Sonic,CarbonMapper,3,,91640.0,4.0,218645.0,91640.0,False,,92369.86666666673,92447.83333333327,92496.8888888887,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,335.64000000000004,True,True,TP,1.0,1497.1542710105116,1415.6985253450525,1588.2311143595762,1492.294588171034,1406.9126356730596,1591.4358455536237,1492.8725380876153,1406.730926118963,1593.5159410883975
133,399,59.0,49.0,1.0,1.0,,2021-07-30 17:31:49+00:00,,,,Methane,140.2640367,228.1526361,303.9343625,152.3709097,,2.375955663,,,1.0,,2021-07-30 17:31:19+00:00,NASA-GEOS,CarbonMapper,1,,90277.0,4.0,218645.0,90277.0,False,,90504.16666666673,91072.08333333327,91261.3888888887,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,763.915,True,True,TP,1.0,1457.174424923876,1375.8996746757628,1549.9766331305411,1470.7334705940382,1387.0771171612316,1566.4494252209176,1470.1199625605327,1392.9660380487385,1561.9657984963037
134,607,267.0,39,1.0,1.0,,2021-07-30 17:31:49+00:00,,,,Methane,140.2640367,335.6735925,442.6947149,228.6524702,,3.495666667,,,1.0,,2021-07-30 17:31:19+00:00,Sonic,CarbonMapper,2,,90277.0,4.0,218645.0,90277.0,False,,90504.16666666673,91072.08333333327,91261.3888888887,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,763.915,True,True,TP,1.0,1461.0970478180172,1382.3982925642617,1556.0470598826296,1468.8165724415567,1381.3158828799228,1565.9306493107883,1470.890785212638,1388.9302730453708,1567.8385334208006
135,776,436.0,F39,1.0,1.0,,2021-07-30 17:31:49+00:00,,,,Methane,184.20097719999998,576.4883432,618.012222,534.9644643999999,,3.495666667,,,1.0,,2021-07-30 17:31:19+00:00,Sonic,CarbonMapper,3,,90277.0,4.0,218645.0,90277.0,False,,90504.16666666673,91072.08333333327,91261.3888888887,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,763.915,True,True,TP,1.0,1461.418549934617,1387.9628725028692,1552.1265898835895,1470.6816944413422,1397.1726317411685,1562.0298684412558,1472.4450436512,1392.6436631405315,1571.4720542512493
136,400,60.0,50.0,1.0,1.0,,2021-07-30 17:33:47+00:00,,,,Methane,145.3994498,210.86147409999998,275.3189123,146.4040359,,2.375955663,,,1.0,,2021-07-30 17:33:28+00:00,NASA-GEOS,CarbonMapper,1,,89571.0,4.0,218645.0,89571.0,False,,89948.5333333334,90173.7666666666,90208.17777777759,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1110.21,True,True,TP,1.0,1453.042737404576,1380.2560853603288,1542.8806771333693,1453.6923535287513,1376.527039901344,1534.1038010406005,1454.760608137591,1370.4228855426684,1540.5237545852342
137,608,268.0,40,1.0,1.0,,2021-07-30 17:33:47+00:00,,,,Methane,145.3994498,121.4369392,163.02493940000002,79.84893891,,1.368333333,,,1.0,,2021-07-30 17:33:28+00:00,Sonic,CarbonMapper,2,,89571.0,4.0,218645.0,89571.0,False,,89948.5333333334,90173.7666666666,90208.17777777759,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1110.21,True,True,TP,1.0,1451.543659289303,1368.2918003663146,1546.8948746397573,1456.6162172910067,1370.5470130943054,1551.1189012835725,1456.4169549012545,1374.8795615002205,1554.1541754454167
138,777,437.0,F40,1.0,1.0,,2021-07-30 17:33:47+00:00,,,,Methane,197.5904856,145.9574499,174.2986289,117.6162709,,1.368333333,,,1.0,,2021-07-30 17:33:28+00:00,Sonic,CarbonMapper,3,,89571.0,4.0,218645.0,89571.0,False,,89948.5333333334,90173.7666666666,90208.17777777759,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1110.21,True,True,TP,1.0,1448.1743772110287,1375.7261964913007,1531.087115523722,1456.7426046709074,1382.0955350977247,1543.4607315464293,1455.549387422169,1381.3697225287472,1544.091585383837
139,401,61.0,51.0,1.0,1.0,,2021-07-30 17:35:51+00:00,,,,Methane,117.88129620000001,336.624144,424.1802559,249.0680321,,2.375955663,,,1.0,,2021-07-30 17:35:28+00:00,NASA-GEOS,CarbonMapper,1,,88386.0,4.0,218645.0,88386.0,False,,88626.40000000007,88837.99999999994,89037.33333333315,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1270.7350000000001,True,True,TP,1.0,1430.6029239002455,1357.5028571533574,1525.7306273002146,1434.0989960143954,1355.112065667434,1528.4166628691867,1435.8953465373413,1350.307930913547,1527.450798258363
140,609,269.0,41,1.0,1.0,,2021-07-30 17:35:51+00:00,,,,Methane,117.88129620000001,144.9381003,189.64938940000002,100.22681109999999,,1.023,,,1.0,,2021-07-30 17:35:28+00:00,Sonic,CarbonMapper,2,,88386.0,4.0,218645.0,88386.0,False,,88626.40000000007,88837.99999999994,89037.33333333315,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1270.7350000000001,True,True,TP,1.0,1431.3273750673536,1353.4260965721803,1518.0704688241747,1434.383089896284,1358.968828146098,1527.3270627644963,1434.4128779471641,1357.510595316337,1528.1199014440137
141,778,438.0,F41,1.0,1.0,,2021-07-30 17:35:51+00:00,,,,Methane,163.8780034,151.90917380000002,182.8090921,121.00925559999999,,1.023,,,1.0,,2021-07-30 17:35:28+00:00,Sonic,CarbonMapper,3,,88386.0,4.0,218645.0,88386.0,False,,88626.40000000007,88837.99999999994,89037.33333333315,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1270.7350000000001,True,True,TP,1.0,1428.2288308068287,1348.5587758147797,1518.3374546551922,1433.483760940434,1356.7279618290825,1519.1239034321147,1436.478696339527,1356.2538964251212,1530.3865380261327
142,402,62.0,52.0,1.0,1.0,,2021-07-30 17:37:54+00:00,,,,Methane,144.77914209999997,277.21020580000004,356.6497092,197.7707024,,2.375955663,,,1.0,,2021-07-30 17:37:35+00:00,NASA-GEOS,CarbonMapper,1,,85415.0,4.0,218645.0,85415.0,False,,85415.00000000006,85770.19999999994,86478.03333333315,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1544.605,True,True,TP,1.0,1380.3224922961695,1303.8419731564284,1463.9372065272848,1384.657743945885,1300.2507963091791,1465.8444189536442,1395.3535685940776,1320.4145147517502,1485.8748504764208
143,610,270.0,42,1.0,1.0,,2021-07-30 17:37:54+00:00,,,,Methane,144.77914209999997,449.6582739,583.8794803999999,315.43706729999997,,3.8539999999999996,,,1.0,,2021-07-30 17:37:35+00:00,Sonic,CarbonMapper,2,,85415.0,4.0,218645.0,85415.0,False,,85415.00000000006,85770.19999999994,86478.03333333315,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1544.605,True,True,TP,1.0,1377.5866608953884,1307.5275247926402,1458.9861196834845,1386.7244169674534,1308.8277790994312,1474.033038006822,1395.1612499402663,1319.6538227175863,1483.555590701694
144,779,439.0,F42,1.0,1.0,,2021-07-30 17:37:54+00:00,,,,Methane,187.18172990000002,769.0325821,880.0603566999999,658.0048075,,3.8539999999999996,,,1.0,,2021-07-30 17:37:35+00:00,Sonic,CarbonMapper,3,,85415.0,4.0,218645.0,85415.0,False,,85415.00000000006,85770.19999999994,86478.03333333315,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1544.605,True,True,TP,1.0,1379.7844009065316,1307.7957678389932,1465.5692367356219,1383.7110944722285,1299.183463550526,1466.9387291244625,1395.7233753122966,1325.3535398898716,1489.4065931726423
145,403,63.0,53.0,1.0,1.0,,2021-07-30 17:40:01+00:00,,,,Methane,85.95929269,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:39:44+00:00,NASA-GEOS,CarbonMapper,1,,43700.0,4.0,218645.0,43700.0,False,,43700.000000000065,43699.999999999935,52969.99999999981,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,1975.52,True,True,ER,-1.0,703.5850807237615,657.5171576723275,750.8152404968221,702.8571448002886,662.301068111077,749.366706132627,852.5898144072229,802.253262211955,912.3271597588367
146,404,64.0,54.0,1.0,1.0,,2021-07-30 17:42:07+00:00,,,,Methane,110.06361799999999,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:41:50+00:00,NASA-GEOS,CarbonMapper,1,,43214.0,4.0,218645.0,43214.0,False,,43214.000000000065,43408.399999999936,43505.59999999982,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,166.32500000000002,True,True,ER,-1.0,695.9325227867558,655.9189402762278,740.9488953669054,700.3937802975033,659.0423665429864,745.9100664408753,702.5012200237015,661.165581936509,748.4573586420033
147,405,65.0,55.0,1.0,1.0,,2021-07-30 17:44:14+00:00,,,,Methane,135.66502869999997,217.2858959,275.5372264,159.0345654,,2.375955663,,,1.0,,2021-07-30 17:43:50+00:00,NASA-GEOS,CarbonMapper,1,,42500.0,4.0,218645.0,42500.0,False,,42740.40000000006,42843.999999999935,42945.66666666648,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,653.51,True,True,TP,1.0,689.0920154886414,649.9449929085683,732.2134893638014,691.1813484717477,653.8161387311624,732.1239811581505,693.5413018562324,652.8264559123618,741.7960663830634
148,611,271.0,43,1.0,1.0,,2021-07-30 17:44:14+00:00,,,,Methane,135.66502869999997,421.2279065,531.960899,310.4949139,,4.606,,,1.0,,2021-07-30 17:43:50+00:00,Sonic,CarbonMapper,2,,42500.0,4.0,218645.0,42500.0,False,,42740.40000000006,42843.999999999935,42945.66666666648,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,653.51,True,True,TP,1.0,689.8194736220657,649.9966953303174,733.2307864278241,693.6142410802677,650.6303699896433,739.6505116022295,692.8086582578459,652.1881531995889,734.6177521261139
149,780,440.0,F43,1.0,1.0,,2021-07-30 17:44:14+00:00,,,,Methane,197.7725967,355.8302599,393.3215497,318.33897010000004,,4.606,,,1.0,,2021-07-30 17:43:50+00:00,Sonic,CarbonMapper,3,,42500.0,4.0,218645.0,42500.0,False,,42740.40000000006,42843.999999999935,42945.66666666648,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,653.51,True,True,TP,1.0,689.0397664261117,649.3420328260751,730.5782587681956,691.7716823863439,657.339442513467,735.4319392637349,692.9433584054459,649.896046872717,738.8485119153933
150,406,66.0,56.0,1.0,1.0,,2021-07-30 17:46:12+00:00,,,,Methane,145.1516448,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:45:57+00:00,NASA-GEOS,CarbonMapper,1,,41192.0,4.0,218645.0,41192.0,False,,41357.20000000006,41654.033333333275,41808.688888888704,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1190.945,True,True,ER,-1.0,665.8103842003904,625.8775411097545,711.2306996136367,671.1215807366325,631.7911126845863,715.4666229604206,675.2238578804329,632.6966307987661,718.5602007511774
151,407,67.0,57.0,1.0,1.0,,2021-07-30 17:48:22+00:00,,,,Methane,145.24462119999998,216.1846862,264.8350339,167.5343386,,2.375955663,,,1.0,,2021-07-30 17:48:06+00:00,NASA-GEOS,CarbonMapper,1,,40873.0,4.0,218645.0,40873.0,False,,41023.26666666673,41127.09999999994,41149.91111111092,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1531.91,True,True,TP,1.0,659.7995050500499,626.8250588189532,700.6444570155168,663.2469461247858,625.3484047559035,707.6940755724136,663.1604711845969,625.6400687258486,712.9515865453329
152,612,272.0,44,1.0,1.0,,2021-07-30 17:48:22+00:00,,,,Methane,145.24462119999998,112.58312920000002,141.50647990000002,83.65977857,,1.237333333,,,1.0,,2021-07-30 17:48:06+00:00,Sonic,CarbonMapper,2,,40873.0,4.0,218645.0,40873.0,False,,41023.26666666673,41127.09999999994,41149.91111111092,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1531.91,True,True,TP,1.0,661.3473408508327,626.3689414454578,708.4118261811076,663.9638103436658,625.9719873034379,705.26173704359,663.7697649219039,622.8353432578313,703.5036409442674
153,781,441.0,F44,1.0,1.0,,2021-07-30 17:48:22+00:00,,,,Methane,182.01373569999998,109.6667275,128.4138235,90.91963147,,1.237333333,,,1.0,,2021-07-30 17:48:06+00:00,Sonic,CarbonMapper,3,,40873.0,4.0,218645.0,40873.0,False,,41023.26666666673,41127.09999999994,41149.91111111092,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1531.91,True,True,TP,1.0,661.1166858293798,622.7059393184761,705.4043786706994,663.4497675206408,621.6506525860865,702.464213240233,665.7988902769945,628.0119327330123,707.529877466189
154,408,68.0,58.0,1.0,1.0,,2021-07-30 17:50:33+00:00,,,,Methane,138.2931669,169.39617280000002,210.6046947,128.1876509,,2.375955663,,,1.0,,2021-07-30 17:50:15+00:00,NASA-GEOS,CarbonMapper,1,,39644.0,4.0,218645.0,39644.0,False,,40329.1333333334,40379.56666666661,40491.23333333315,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1696.44,True,True,TP,1.0,650.916548848582,612.1200916444184,691.4170396731739,650.0280263294572,614.9239755322996,691.9936518924254,654.8155764683515,616.3797934757117,699.2841682831657
155,613,273.0,45,1.0,1.0,,2021-07-30 17:50:33+00:00,,,,Methane,138.2931669,166.7138517,214.2501097,119.17759369999999,,2.338333333,,,1.0,,2021-07-30 17:50:15+00:00,Sonic,CarbonMapper,2,,39644.0,4.0,218645.0,39644.0,False,,40329.1333333334,40379.56666666661,40491.23333333315,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1696.44,True,True,TP,1.0,651.0746962509637,612.7723305068691,694.2077296210017,651.5397319870475,612.637942961019,694.746000082318,654.8105673793608,613.9614847434221,698.4636903997232
156,782,442.0,F45,1.0,1.0,,2021-07-30 17:50:33+00:00,,,,Methane,138.2931669,238.5990642,283.8631139,193.3350146,,2.338333333,,,1.0,,2021-07-30 17:50:15+00:00,Sonic,CarbonMapper,3,,39644.0,4.0,218645.0,39644.0,False,,40329.1333333334,40379.56666666661,40491.23333333315,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1696.44,True,True,TP,1.0,650.4109960664196,611.0419399877968,694.6804000337768,651.9430078733277,615.4465326401081,694.469299016577,653.4630372936618,611.9563824829104,693.9006131704889
157,409,69.0,59.0,1.0,1.0,,2021-07-30 17:52:32+00:00,,,,Methane,147.122398,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:52:10+00:00,NASA-GEOS,CarbonMapper,1,,38766.0,4.0,218645.0,38766.0,False,,38883.06666666673,39263.533333333275,39390.35555555537,TX,2021-07-30 17:41:14+00:00,2021-07-30 17:55:24+00:00,2013.0,1942.29,True,True,ER,-1.0,627.4968387674236,591.1818415187378,671.1706553321526,633.4378083164481,595.8534341177937,674.7991101447479,636.3056527644312,598.5808819279346,679.0166384764821
158,410,70.0,201.0,1.0,1.0,,2021-07-30 17:56:45+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 17:56:20+00:00,NASA-GEOS,CarbonMapper,1,,0.0,4.0,218645.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 17:55:24+00:00,2021-07-31 15:22:50+00:00,2014.0,185.315,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,411,71.0,60.0,1.0,1.0,,2021-07-31 15:27:45+00:00,,,,Methane,127.1377206,632.8907457,725.5742048,540.2072866,,4.16922915,,,1.0,,2021-07-31 15:27:30+00:00,NASA-GEOS,CarbonMapper,1,,46765.88,4.0,218645.0,46765.88,True,,46765.879999999925,46765.87999999999,46765.879999999815,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1284.83,True,True,TP,1.0,754.3167656520577,709.7942810115767,803.6025335304898,752.6795432231415,706.6323607292647,807.963870373545,752.041961205979,693.3861363003788,819.654465608044
160,614,274.0,46,1.0,1.0,,2021-07-31 15:27:45+00:00,,,,Methane,127.1377206,681.7862971,781.0719895,582.5006047999999,,4.491333333,,,1.0,,2021-07-31 15:27:30+00:00,Sonic,CarbonMapper,2,,46765.88,4.0,218645.0,46765.88,True,,46765.879999999925,46765.87999999999,46765.879999999815,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1284.83,True,True,TP,1.0,752.9314791167134,706.7222493399288,803.4655007396477,752.2627158843396,706.9697763889985,810.8802122466892,748.5025100132916,692.1396788146074,813.2548531085445
161,783,443.0,F46,1.0,1.0,,2021-07-31 15:27:45+00:00,,,,Methane,127.1377206,1200.333772,1293.650832,1107.0167119999999,,4.491333333,,,1.0,,2021-07-31 15:27:30+00:00,Sonic,CarbonMapper,3,,46765.88,4.0,218645.0,46765.88,True,,46765.879999999925,46765.87999999999,46765.879999999815,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1284.83,True,True,TP,1.0,754.2763930706091,705.7795245332888,807.3608760580729,752.5978671923848,705.2436853294705,808.5951032940052,751.0116419761791,694.8413862156716,819.490231417943
162,412,72.0,61.0,1.0,1.0,,2021-07-31 15:30:00+00:00,,,,Methane,141.03191130000002,622.3845257999999,796.1235499,448.6455017,,4.16922915,,,1.0,,2021-07-31 15:29:30+00:00,NASA-GEOS,CarbonMapper,1,,46856.66,4.0,218645.0,46856.66,True,,46856.65999999995,46856.66000000025,46856.660000000076,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1774.115,True,True,TP,1.0,753.7692045627151,709.2405885264418,803.4967535868072,754.0248215240173,709.6440363207123,808.171521170318,751.8758572633168,689.8693641606397,814.8026889695697
163,615,275.0,47,1.0,1.0,,2021-07-31 15:30:00+00:00,,,,Methane,141.03191130000002,682.012753,878.6290748,485.3964311000001,,4.568666667,,,1.0,,2021-07-31 15:29:30+00:00,Sonic,CarbonMapper,2,,46856.66,4.0,218645.0,46856.66,True,,46856.65999999995,46856.66000000025,46856.660000000076,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1774.115,True,True,TP,1.0,754.3655010173245,711.5360894505748,804.2528596031724,754.2175356188144,708.6012481599377,809.494048959755,749.6560750107726,685.7316459537598,811.3698394870138
164,784,444.0,F47,1.0,1.0,,2021-07-31 15:30:00+00:00,,,,Methane,184.20097719999998,1078.080062,1193.531092,962.6290318,,4.568666667,,,1.0,,2021-07-31 15:29:30+00:00,Sonic,CarbonMapper,3,,46856.66,4.0,218645.0,46856.66,True,,46856.65999999995,46856.66000000025,46856.660000000076,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,1774.115,True,True,TP,1.0,754.1896396156711,708.0286220192327,811.6092976168992,751.6332905347705,703.1331774771718,801.9447522084705,751.2729769691485,699.1322554468225,822.4947273081871
