,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Timestamp_merge_UTC,WindType,OperatorSet,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean,cr_avg_start,cr_avg_end,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,tc_Classification,Detection,cr_kgh_CH4_mean,cr_kgh_CH4_lower,cr_kgh_CH4_upper
48,374,34.0,25.0,1.0,1.0,,2021-07-30 16:38:07+00:00,,,,Methane,146.29422409999998,150.8077881,195.2307979,106.3847783,,2.610192272,,,1.0,,2021-07-30 16:37:48+00:00,2021-07-30 16:37:48+00:00,NASA-GEOS,CarbonMapper,,14630.8,2.0,162928.0,14630.8,,14713.633333333204,2021-07-30 16:36:18+00:00,2021-07-30 16:37:48+00:00,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1929.815,True,TP,1.0,237.7170675484818,217.02749368323265,258.3108719779801
49,585,245.0,17.0,1.0,1.0,,2021-07-30 16:38:07+00:00,,,,Methane,146.29422409999998,184.4996374,234.1480993,134.85117549999998,,3.193333333,,,1.0,,2021-07-30 16:37:48+00:00,2021-07-30 16:37:48+00:00,Sonic,CarbonMapper,,14630.8,2.0,162928.0,14630.8,,14713.633333333204,2021-07-30 16:36:18+00:00,2021-07-30 16:37:48+00:00,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1929.815,True,TP,1.0,237.34946503780992,218.06808942621558,258.3897856335211
50,375,35.0,26.0,1.0,1.0,,2021-07-30 16:40:26+00:00,,,,Methane,137.1167386,344.2619934,445.8042052,242.7197816,,2.610192272,,,1.0,,2021-07-30 16:40:10+00:00,2021-07-30 16:40:10+00:00,NASA-GEOS,CarbonMapper,,18904.3,2.0,162928.0,18904.3,,19177.586666666568,2021-07-30 16:38:40+00:00,2021-07-30 16:40:10+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,332.05,True,TP,1.0,309.6598662734094,288.2641574075562,335.0931037240719
51,586,246.0,18.0,1.0,1.0,,2021-07-30 16:40:26+00:00,,,,Methane,137.1167386,353.4690388,428.0383393,278.89973839999993,,2.68,,,1.0,,2021-07-30 16:40:10+00:00,2021-07-30 16:40:10+00:00,Sonic,CarbonMapper,,18904.3,2.0,162928.0,18904.3,,19177.586666666568,2021-07-30 16:38:40+00:00,2021-07-30 16:40:10+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,332.05,True,TP,1.0,309.5009090556176,287.6109731745661,332.4776437914887
52,376,36.0,27.0,1.0,1.0,,2021-07-30 16:42:34+00:00,,,,Methane,126.6056871,292.09125950000004,376.5147854,207.6677336,,2.610192272,,,1.0,,2021-07-30 16:42:18+00:00,2021-07-30 16:42:18+00:00,NASA-GEOS,CarbonMapper,,18526.3,2.0,162928.0,18526.3,,18643.033333333213,2021-07-30 16:40:48+00:00,2021-07-30 16:42:18+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,645.51,True,TP,1.0,301.0837481142794,279.3820748119288,325.3250165383123
53,587,247.0,19.0,1.0,1.0,,2021-07-30 16:42:34+00:00,,,,Methane,126.6056871,351.1924211,431.36774199999996,271.0171003,,3.1383333330000003,,,1.0,,2021-07-30 16:42:18+00:00,2021-07-30 16:42:18+00:00,Sonic,CarbonMapper,,18526.3,2.0,162928.0,18526.3,,18643.033333333213,2021-07-30 16:40:48+00:00,2021-07-30 16:42:18+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,645.51,True,TP,1.0,300.9939238746252,279.89086044120324,323.526374217745
54,377,37.0,28.0,1.0,1.0,,2021-07-30 16:44:44+00:00,,,,Methane,148.21943190000002,201.4320102,289.314818,113.5492024,,2.610192272,,,1.0,,2021-07-30 16:44:19+00:00,2021-07-30 16:44:19+00:00,NASA-GEOS,CarbonMapper,,18358.1,2.0,162928.0,18358.1,,18434.711111111013,2021-07-30 16:42:49+00:00,2021-07-30 16:44:19+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,983.6550000000001,True,TP,1.0,298.377235999531,276.8388503411367,320.95073304634263
55,588,248.0,20.0,1.0,1.0,,2021-07-30 16:44:44+00:00,,,,Methane,148.21943190000002,155.1401003,217.20677379999998,93.07342681,,2.010333333,,,1.0,,2021-07-30 16:44:19+00:00,2021-07-30 16:44:19+00:00,Sonic,CarbonMapper,,18358.1,2.0,162928.0,18358.1,,18434.711111111013,2021-07-30 16:42:49+00:00,2021-07-30 16:44:19+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,983.6550000000001,True,TP,1.0,297.61379437339207,275.1250994645711,321.1919898404507
56,378,38.0,29.0,1.0,1.0,,2021-07-30 16:46:49+00:00,,,,Methane,115.8015544,453.3599985,600.0161809,306.7038161,,2.610192272,,,1.0,,2021-07-30 16:46:34+00:00,2021-07-30 16:46:34+00:00,NASA-GEOS,CarbonMapper,,18358.2,2.0,162928.0,18358.2,,18341.566666666564,2021-07-30 16:45:04+00:00,2021-07-30 16:46:34+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1223.6399999999999,True,TP,1.0,296.3115003645831,273.6966620921337,319.45064376128846
57,589,249.0,21.0,1.0,1.0,,2021-07-30 16:46:49+00:00,,,,Methane,115.8015544,446.3211737,598.46272,294.17962739999996,,2.569666667,,,1.0,,2021-07-30 16:46:34+00:00,2021-07-30 16:46:34+00:00,Sonic,CarbonMapper,,18358.2,2.0,162928.0,18358.2,,18341.566666666564,2021-07-30 16:45:04+00:00,2021-07-30 16:46:34+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1223.6399999999999,True,TP,1.0,295.78722877902885,274.73137114927675,318.59251259609084
58,379,39.0,30.0,1.0,1.0,,2021-07-30 16:49:07+00:00,,,,Methane,123.69316880000001,292.9339177,387.3069387,198.5608967,,2.610192272,,,1.0,,2021-07-30 16:48:47+00:00,2021-07-30 16:48:47+00:00,NASA-GEOS,CarbonMapper,,18228.3,2.0,162928.0,18228.3,,18302.83777777768,2021-07-30 16:47:17+00:00,2021-07-30 16:48:47+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1524.905,True,TP,1.0,295.0982398769798,273.8012421372482,318.09727724596337
59,590,250.0,22.0,1.0,1.0,,2021-07-30 16:49:07+00:00,,,,Methane,123.69316880000001,245.25329649999998,325.6917847,164.8148083,,2.185333333,,,1.0,,2021-07-30 16:48:47+00:00,2021-07-30 16:48:47+00:00,Sonic,CarbonMapper,,18228.3,2.0,162928.0,18228.3,,18302.83777777768,2021-07-30 16:47:17+00:00,2021-07-30 16:48:47+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1524.905,True,TP,1.0,295.1509653038821,273.96967987177766,318.56495854285646
60,380,40.0,31.0,1.0,1.0,,2021-07-30 16:51:03+00:00,,,,Methane,111.3642672,241.49316919999998,311.4249461,171.5613923,,2.610192272,,,1.0,,2021-07-30 16:50:47+00:00,2021-07-30 16:50:47+00:00,NASA-GEOS,CarbonMapper,,18179.3,2.0,162928.0,18179.3,,18235.966666666594,2021-07-30 16:49:17+00:00,2021-07-30 16:50:47+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1778.4650000000001,True,TP,1.0,294.5627360992016,273.6240793023392,318.32809856368465
61,591,251.0,23.0,1.0,1.0,,2021-07-30 16:51:03+00:00,,,,Methane,111.3642672,195.06152749999998,247.3911526,142.7319025,,2.108333333,,,1.0,,2021-07-30 16:50:47+00:00,2021-07-30 16:50:47+00:00,Sonic,CarbonMapper,,18179.3,2.0,162928.0,18179.3,,18235.966666666594,2021-07-30 16:49:17+00:00,2021-07-30 16:50:47+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1778.4650000000001,True,TP,1.0,294.17151555984515,272.6880582035512,316.84660306039797
62,381,41.0,32.0,1.0,1.0,,2021-07-30 16:53:11+00:00,,,,Methane,148.946299,183.2754192,234.036112,132.5147264,,2.610192272,,,1.0,,2021-07-30 16:52:57+00:00,2021-07-30 16:52:57+00:00,NASA-GEOS,CarbonMapper,,18371.1,2.0,162928.0,18371.1,,18157.603333333253,2021-07-30 16:51:27+00:00,2021-07-30 16:52:57+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,2125.5299999999997,True,TP,1.0,293.5531170535225,274.0650350225005,314.5093120689172
63,592,252.0,24.0,1.0,1.0,,2021-07-30 16:53:11+00:00,,,,Methane,148.946299,261.57537080000003,312.9831627,210.16757880000003,,3.725333333,,,1.0,,2021-07-30 16:52:57+00:00,2021-07-30 16:52:57+00:00,Sonic,CarbonMapper,,18371.1,2.0,162928.0,18371.1,,18157.603333333253,2021-07-30 16:51:27+00:00,2021-07-30 16:52:57+00:00,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,2125.5299999999997,True,TP,1.0,293.1690124895493,271.21311164947724,314.74938803344577
64,382,42.0,33.0,1.0,1.0,,2021-07-30 16:55:09+00:00,,,,Methane,99.72462083,108.0065554,133.071209,82.94190177,,2.610192272,,,1.0,,2021-07-30 16:54:51+00:00,2021-07-30 16:54:51+00:00,NASA-GEOS,CarbonMapper,,6008.3,2.0,162928.0,6008.3,,6530.3011111110045,2021-07-30 16:53:21+00:00,2021-07-30 16:54:51+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,243.315,True,TP,1.0,105.46662318406024,91.92524356749908,121.13126544627796
65,593,253.0,25.0,1.0,1.0,,2021-07-30 16:55:09+00:00,,,,Methane,99.72462083,100.7297298,116.6834472,84.77601243,,2.434333333,,,1.0,,2021-07-30 16:54:51+00:00,2021-07-30 16:54:51+00:00,Sonic,CarbonMapper,,6008.3,2.0,162928.0,6008.3,,6530.3011111110045,2021-07-30 16:53:21+00:00,2021-07-30 16:54:51+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,243.315,True,TP,1.0,105.57670447015684,90.22192113505612,120.52886773622943
66,383,43.0,34.0,1.0,1.0,,2021-07-30 16:57:10+00:00,,,,Methane,148.18906840000002,311.6515147,408.6085109,214.6945185,,2.610192272,,,1.0,,2021-07-30 16:56:53+00:00,2021-07-30 16:56:53+00:00,NASA-GEOS,CarbonMapper,,6072.9,2.0,162928.0,6072.9,,6049.548888888789,2021-07-30 16:55:23+00:00,2021-07-30 16:56:53+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,431.67999999999995,True,TP,1.0,97.80860674313065,82.79122792883865,113.02955108285481
67,594,254.0,26.0,1.0,1.0,,2021-07-30 16:57:10+00:00,,,,Methane,148.18906840000002,148.2524089,206.5662888,89.93852899,,1.241666667,,,1.0,,2021-07-30 16:56:53+00:00,2021-07-30 16:56:53+00:00,Sonic,CarbonMapper,,6072.9,2.0,162928.0,6072.9,,6049.548888888789,2021-07-30 16:55:23+00:00,2021-07-30 16:56:53+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,431.67999999999995,True,TP,1.0,97.7448950641271,82.7035047778306,113.20561624797521
68,384,44.0,35.0,1.0,1.0,,2021-07-30 16:59:08+00:00,,,,Methane,123.69316880000001,123.53099750000001,187.6458476,59.4161474,,2.610192272,,,1.0,,2021-07-30 16:58:49+00:00,2021-07-30 16:58:49+00:00,NASA-GEOS,CarbonMapper,,6001.1,2.0,162928.0,6001.1,,6093.605555555434,2021-07-30 16:57:19+00:00,2021-07-30 16:58:49+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,721.4599999999999,True,TP,1.0,98.76325591281889,84.22064826145822,114.07463125442862
69,595,255.0,27.0,1.0,1.0,,2021-07-30 16:59:08+00:00,,,,Methane,123.69316880000001,124.0898187,183.92043940000002,64.25919802,,2.622,,,1.0,,2021-07-30 16:58:49+00:00,2021-07-30 16:58:49+00:00,Sonic,CarbonMapper,,6001.1,2.0,162928.0,6001.1,,6093.605555555434,2021-07-30 16:57:19+00:00,2021-07-30 16:58:49+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,721.4599999999999,True,TP,1.0,98.35314211544056,82.49624822792069,114.32031253013503
70,385,45.0,36.0,1.0,1.0,,2021-07-30 17:01:34+00:00,,,,Methane,123.5475617,135.1870713,167.5576309,102.8165117,,2.375955663,,,1.0,,2021-07-30 17:01:12+00:00,2021-07-30 17:01:12+00:00,NASA-GEOS,CarbonMapper,,5983.1,2.0,162928.0,5983.1,,6025.657777777673,2021-07-30 16:59:42+00:00,2021-07-30 17:01:12+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,1103.63,True,TP,1.0,97.15465121804783,83.00999180546516,111.50236228299504
71,596,256.0,28.0,1.0,1.0,,2021-07-30 17:01:34+00:00,,,,Methane,123.5475617,168.0576622,220.20619359999998,115.9091308,,2.953666667,,,1.0,,2021-07-30 17:01:12+00:00,2021-07-30 17:01:12+00:00,Sonic,CarbonMapper,,5983.1,2.0,162928.0,5983.1,,6025.657777777673,2021-07-30 16:59:42+00:00,2021-07-30 17:01:12+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,1103.63,True,TP,1.0,97.33832139066662,83.0107180004421,112.68759787854556
72,386,46.0,37.0,1.0,1.0,,2021-07-30 17:03:34+00:00,,,,Methane,80.61017306,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:03:19+00:00,2021-07-30 17:03:19+00:00,NASA-GEOS,CarbonMapper,,5948.3,2.0,162928.0,5948.3,,5938.033333333235,2021-07-30 17:01:49+00:00,2021-07-30 17:03:19+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,1539.025,True,ER,-1.0,96.11914321336845,82.26298199532081,110.57239497551214
73,387,47.0,38.0,1.0,1.0,,2021-07-30 17:05:53+00:00,,,,Methane,97.71898485,,#VALUE!,#VALUE!,,2.375955663,,,0.0,,2021-07-30 17:05:36+00:00,2021-07-30 17:05:36+00:00,NASA-GEOS,CarbonMapper,,5850.4,2.0,162928.0,5850.4,,5908.426666666571,2021-07-30 17:04:06+00:00,2021-07-30 17:05:36+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,2013.18,True,ER,-1.0,95.09422039259044,81.15171507338441,110.28686435377708
74,388,48.0,39.0,1.0,1.0,,2021-07-30 17:07:58+00:00,,,,Methane,125.31959140000001,129.6145291,162.4706053,96.75845289,,2.375955663,,,1.0,,2021-07-30 17:07:53+00:00,2021-07-30 17:07:53+00:00,NASA-GEOS,CarbonMapper,,5876.8,2.0,162928.0,5876.8,,5889.981111111008,2021-07-30 17:06:23+00:00,2021-07-30 17:07:53+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,2250.46,True,TP,1.0,94.92633114384005,80.80625591172573,109.00857135663885
75,597,257.0,29.0,1.0,1.0,,2021-07-30 17:07:58+00:00,,,,Methane,125.31959140000001,102.63160450000001,135.0264784,70.23673053,,1.8813333330000002,,,1.0,,2021-07-30 17:07:53+00:00,2021-07-30 17:07:53+00:00,Sonic,CarbonMapper,,5876.8,2.0,162928.0,5876.8,,5889.981111111008,2021-07-30 17:06:23+00:00,2021-07-30 17:07:53+00:00,TX,2021-07-30 16:53:44+00:00,2021-07-30 17:09:14+00:00,2008.0,2250.46,True,TP,1.0,95.77168908415068,81.09862713629842,110.0361294092667
76,389,49.0,40.0,1.0,1.0,,2021-07-30 17:10:10+00:00,,,,Methane,107.0794098,246.6317018,283.4536852,209.8097184,,2.375955663,,,1.0,,2021-07-30 17:09:54+00:00,2021-07-30 17:09:54+00:00,NASA-GEOS,CarbonMapper,,27633.2,2.0,162928.0,27633.2,,28235.93333333324,2021-07-30 17:08:24+00:00,2021-07-30 17:09:54+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,113.01,True,TP,1.0,456.75645386338164,429.1867382460305,486.4019213604671
77,598,258.0,30.0,1.0,1.0,,2021-07-30 17:10:10+00:00,,,,Methane,107.0794098,163.73218369999998,208.22755049999998,119.23681699999999,,1.5773333330000001,,,1.0,,2021-07-30 17:09:54+00:00,2021-07-30 17:09:54+00:00,Sonic,CarbonMapper,,27633.2,2.0,162928.0,27633.2,,28235.93333333324,2021-07-30 17:08:24+00:00,2021-07-30 17:09:54+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,113.01,True,TP,1.0,457.509713004019,429.0607591812775,490.8365872968425
78,390,50.0,41.0,1.0,1.0,,2021-07-30 17:12:19+00:00,,,,Methane,53.07541804,241.15847709999997,283.2436828,199.0732714,,2.375955663,,,1.0,,2021-07-30 17:12:03+00:00,2021-07-30 17:12:03+00:00,NASA-GEOS,CarbonMapper,,24261.3,2.0,162928.0,24261.3,,26650.496666666513,2021-07-30 17:10:33+00:00,2021-07-30 17:12:03+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,389.30999999999995,True,TP,1.0,430.34023073279764,401.7072061818693,462.058399817837
79,599,259.0,31.0,1.0,1.0,,2021-07-30 17:12:19+00:00,,,,Methane,53.07541804,180.1955699,225.58674109999998,134.8043988,,1.775333333,,,1.0,,2021-07-30 17:12:03+00:00,2021-07-30 17:12:03+00:00,Sonic,CarbonMapper,,24261.3,2.0,162928.0,24261.3,,26650.496666666513,2021-07-30 17:10:33+00:00,2021-07-30 17:12:03+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,389.30999999999995,True,TP,1.0,430.7965563037101,402.7138578118465,461.1099204673376
80,391,51.0,42.0,1.0,1.0,,2021-07-30 17:14:36+00:00,,,,Methane,144.49913490000003,134.9744521,168.2553953,101.6935089,,2.375955663,,,1.0,,2021-07-30 17:14:14+00:00,2021-07-30 17:14:14+00:00,NASA-GEOS,CarbonMapper,,24253.3,2.0,162928.0,24253.3,,24307.288888888714,2021-07-30 17:12:44+00:00,2021-07-30 17:14:14+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,699.23,True,TP,1.0,392.6906093123532,367.6116003870299,422.25195039455764
81,600,260.0,32.0,1.0,1.0,,2021-07-30 17:14:36+00:00,,,,Methane,144.49913490000003,101.9712388,131.7241525,72.21832517,,1.795,,,1.0,,2021-07-30 17:14:14+00:00,2021-07-30 17:14:14+00:00,Sonic,CarbonMapper,,24253.3,2.0,162928.0,24253.3,,24307.288888888714,2021-07-30 17:12:44+00:00,2021-07-30 17:14:14+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,699.23,True,TP,1.0,392.4526316496651,366.4743071777401,421.5585790522473
82,392,52.0,43.0,1.0,1.0,,2021-07-30 17:16:38+00:00,,,,Methane,148.946299,150.9963763,173.6890121,128.3037406,,2.375955663,,,1.0,,2021-07-30 17:16:19+00:00,2021-07-30 17:16:19+00:00,NASA-GEOS,CarbonMapper,,23908.0,2.0,162928.0,23908.0,,24191.57777777774,2021-07-30 17:14:49+00:00,2021-07-30 17:16:19+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1158.39,True,TP,1.0,390.29241029377243,365.21858253221103,419.51486411904773
83,601,261.0,33.0,1.0,1.0,,2021-07-30 17:16:38+00:00,,,,Methane,148.946299,244.1873824,286.48084680000005,201.89391799999999,,3.842333333,,,1.0,,2021-07-30 17:16:19+00:00,2021-07-30 17:16:19+00:00,Sonic,CarbonMapper,,23908.0,2.0,162928.0,23908.0,,24191.57777777774,2021-07-30 17:14:49+00:00,2021-07-30 17:16:19+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1158.39,True,TP,1.0,389.8546803828689,363.72449670010644,417.60531756253494
84,393,53.0,44.0,1.0,1.0,,2021-07-30 17:18:45+00:00,,,,Methane,144.9034161,194.75911619999997,227.1322808,162.3859516,,2.375955663,,,1.0,,2021-07-30 17:18:22+00:00,2021-07-30 17:18:22+00:00,NASA-GEOS,CarbonMapper,,23892.8,2.0,162928.0,23892.8,,23907.83555555541,2021-07-30 17:16:52+00:00,2021-07-30 17:18:22+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1532.0549999999998,True,TP,1.0,386.44471225707815,361.1678984470698,414.7809919755311
85,602,262.0,34.0,1.0,1.0,,2021-07-30 17:18:45+00:00,,,,Methane,144.9034161,240.88501980000004,284.6951531,197.0748865,,2.9386666669999997,,,1.0,,2021-07-30 17:18:22+00:00,2021-07-30 17:18:22+00:00,Sonic,CarbonMapper,,23892.8,2.0,162928.0,23892.8,,23907.83555555541,2021-07-30 17:16:52+00:00,2021-07-30 17:18:22+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1532.0549999999998,True,TP,1.0,385.8827526575421,360.5393402754383,411.6158283603044
86,394,54.0,45.0,1.0,1.0,,2021-07-30 17:20:40+00:00,,,,Methane,108.7060256,190.16475419999998,223.3570822,156.9724262,,2.375955663,,,1.0,,2021-07-30 17:20:23+00:00,2021-07-30 17:20:23+00:00,NASA-GEOS,CarbonMapper,,23713.8,2.0,162928.0,23713.8,,23816.935555555432,2021-07-30 17:18:53+00:00,2021-07-30 17:20:23+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1871.66,True,TP,1.0,384.64007283151835,359.7422456679758,410.0330426726884
87,603,263.0,35.0,1.0,1.0,,2021-07-30 17:20:40+00:00,,,,Methane,108.7060256,166.744095,202.3514122,131.1367778,,2.083333333,,,1.0,,2021-07-30 17:20:23+00:00,2021-07-30 17:20:23+00:00,Sonic,CarbonMapper,,23713.8,2.0,162928.0,23713.8,,23816.935555555432,2021-07-30 17:18:53+00:00,2021-07-30 17:20:23+00:00,TX,2021-07-30 17:09:14+00:00,2021-07-30 17:22:54+00:00,2009.0,1871.66,True,TP,1.0,384.09922662158795,359.3472782252123,412.05546080925404
88,395,55.0,46.0,1.0,1.0,,2021-07-30 17:23:00+00:00,,,,Methane,145.8012346,281.0242765,371.4479924,190.6005606,,2.375955663,,,1.0,,2021-07-30 17:22:32+00:00,2021-07-30 17:22:32+00:00,NASA-GEOS,CarbonMapper,,23763.3,2.0,162928.0,23763.3,,23602.888888888734,2021-07-30 17:21:02+00:00,2021-07-30 17:22:32+00:00,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,8.215000000000002,False,NE,-1.0,381.00517103133336,356.5814253817309,407.5980741559386
89,604,264.0,36.0,1.0,1.0,,2021-07-30 17:23:00+00:00,,,,Methane,145.8012346,163.22421630000002,216.9947192,109.45371340000001,,1.38,,,1.0,,2021-07-30 17:22:32+00:00,2021-07-30 17:22:32+00:00,Sonic,CarbonMapper,,23763.3,2.0,162928.0,23763.3,,23602.888888888734,2021-07-30 17:21:02+00:00,2021-07-30 17:22:32+00:00,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,8.215000000000002,False,NE,-1.0,381.2081720361509,355.2057424356362,410.15625265086027
90,396,56.0,200.0,1.0,1.0,,2021-07-30 17:25:04+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 17:24:52+00:00,2021-07-30 17:24:52+00:00,NASA-GEOS,CarbonMapper,,0.0,4.0,218645.0,0.0,,0.0,2021-07-30 17:23:22+00:00,2021-07-30 17:24:52+00:00,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,225.555,True,TN,0.0,0.0,0.0,0.0
91,397,57.0,47.0,1.0,1.0,,2021-07-30 17:27:21+00:00,,,,Methane,141.1276018,368.3493648,443.7371117,292.9616179,,2.375955663,,,1.0,,2021-07-30 17:26:56+00:00,2021-07-30 17:26:56+00:00,NASA-GEOS,CarbonMapper,,92142.0,4.0,218645.0,92142.0,,86742.66666666648,2021-07-30 17:25:26+00:00,2021-07-30 17:26:56+00:00,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,716.68,True,TP,1.0,1400.6720797140576,1320.073520057768,1487.5683820367653
92,605,265.0,37.0,1.0,1.0,,2021-07-30 17:27:21+00:00,,,,Methane,141.1276018,621.6786745,748.0391251,495.3182238,,4.01,,,1.0,,2021-07-30 17:26:56+00:00,2021-07-30 17:26:56+00:00,Sonic,CarbonMapper,,92142.0,4.0,218645.0,92142.0,,86742.66666666648,2021-07-30 17:25:26+00:00,2021-07-30 17:26:56+00:00,TX,2021-07-30 17:22:54+00:00,2021-07-30 17:22:54+00:00,2011.0,716.68,True,TP,1.0,1400.982383684156,1324.865996227882,1487.4840771478694
93,398,58.0,48.0,1.0,1.0,,2021-07-30 17:29:36+00:00,,,,Methane,146.5093854,281.82959589999996,338.7155985,224.9435933,,2.375955663,,,1.0,,2021-07-30 17:29:16+00:00,2021-07-30 17:29:16+00:00,NASA-GEOS,CarbonMapper,,91640.0,4.0,218645.0,91640.0,,92496.8888888887,2021-07-30 17:27:46+00:00,2021-07-30 17:29:16+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,421.92999999999995,True,TP,1.0,1491.8012762185283,1406.670536799737,1586.2277244075783
94,606,266.0,38.0,1.0,1.0,,2021-07-30 17:29:36+00:00,,,,Methane,146.5093854,492.26206389999993,592.2172416,392.3068863,,4.15,,,1.0,,2021-07-30 17:29:16+00:00,2021-07-30 17:29:16+00:00,Sonic,CarbonMapper,,91640.0,4.0,218645.0,91640.0,,92496.8888888887,2021-07-30 17:27:46+00:00,2021-07-30 17:29:16+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,421.92999999999995,True,TP,1.0,1494.294815939428,1411.7755625166892,1588.0216910388003
95,399,59.0,49.0,1.0,1.0,,2021-07-30 17:31:49+00:00,,,,Methane,140.2640367,228.1526361,303.9343625,152.3709097,,2.375955663,,,1.0,,2021-07-30 17:31:19+00:00,2021-07-30 17:31:19+00:00,NASA-GEOS,CarbonMapper,,90277.0,4.0,218645.0,90277.0,,91261.3888888887,2021-07-30 17:29:49+00:00,2021-07-30 17:31:19+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,869.315,True,TP,1.0,1474.0768510947591,1391.9583064411092,1566.657231650329
96,607,267.0,39.0,1.0,1.0,,2021-07-30 17:31:49+00:00,,,,Methane,140.2640367,335.6735925,442.6947149,228.6524702,,3.495666667,,,1.0,,2021-07-30 17:31:19+00:00,2021-07-30 17:31:19+00:00,Sonic,CarbonMapper,,90277.0,4.0,218645.0,90277.0,,91261.3888888887,2021-07-30 17:29:49+00:00,2021-07-30 17:31:19+00:00,TX,2021-07-30 17:27:44+00:00,2021-07-30 17:41:14+00:00,2012.0,869.315,True,TP,1.0,1475.2294030157673,1385.6921433384025,1569.3603619296325
